32,0.24755859375,0,0,0,0,0,0,0,0
33,0.25732421875,-0.03485813810549411,-0.10495411807135892,0.29804173185549421,0.8105205243213589,55.5,72.5,59.5,83.5
34,0.31982421875,-0.041314371850617648,0.42133211252438235,0.3748104656006177,0.8374569499756177,68.5,7.5,73.5,12.5
35,0.61572265625,-0.043945947456111842,-0.10226857119635892,0.7050787599561118,0.8132060711963589,90.5,88.5,99.5,99.5
36,0.5615234375,-0.051894010585988262,-0.2202700849317295,0.6139057293359883,0.94487945993172939,14.5,85.5,22.5,99.5
37,0.732421875,-0.046007649951235366,-0.10226857119635892,0.78624202495123541,0.8132060711963589,60.5,72.5,70.5,83.5
38,0.62158203125,-0.040527978706111842,-0.10226857119635892,0.7084967287061118,0.8132060711963589,76.5,72.5,85.5,83.5
39,0.17431640625,-0.037923388735370614,0.42499422189938235,0.2117515137353706,0.8411190593506177,96.5,29.5,99.5,34.5
40,0.341796875,-0.055827246220741186,-0.33781030305185306,0.44352255872074131,0.91056420930185311,0.5,84.5,6.5,99.5
41,0.34765625,-0.10196982434574119,-0.33781030305185306,0.39737998059574131,0.91056420930185311,7.5,84.5,13.5,99.5
42,0.4306640625,-0.076199495590864724,0.2128630044091353,0.50637527684086481,0.79543777684086492,44.5,5.5,51.5,12.5
43,0.56689453125,-0.051161588710988262,-0.044434228706111828,0.6146381512109883,0.7045904787061118,18.5,3.5,26.5,12.5
44,0.1962890625,-0.084174544355494166,-0.22539640310061765,0.24872532560549415,0.1907284343506177,74.5,7.5,78.5,12.5
45,0.27587890625,-0.070855387475617648,0.1771645018896294,0.3452694499756177,0.4268394043603706,90.5,9.5,95.5,12.5
46,0.26318359375,-0.03998509123049411,-0.11811009123049417,0.29291477873049421,0.21478977873049415,85.5,8.5,89.5,12.5
47,0.412109375,-0.09548660496586471,-0.17439863306648246,0.48708816746586486,0.82430097681648251,82.5,87.5,89.5,99.5
48,0.5615234375,-0.052382291835988262,-0.10226857119635892,0.6134174480859883,0.8132060711963589,9.5,59.5,17.5,70.5
49,0.5615234375,-0.030192480595741186,-0.10055958682135892,0.46915732434574131,0.8149150555713589,18.5,59.5,24.5,70.5
50,0.5615234375,-0.047743619960988262,-0.097385758696358918,0.6180561199609883,0.8180888836963589,25.5,59.5,33.5,70.5
51,0.5615234375,-0.061659635585988262,-0.10226857119635892,0.6041401043359883,0.8132060711963589,43.5,59.5,51.5,70.5
52,0.5615234375,-0.092041650581111814,-0.10226857119635892,0.65698305683111191,0.8132060711963589,52.5,59.5,61.5,70.5
53,0.5615234375,-0.034315885585988262,-0.10715138369635892,0.6314838543359883,0.8083232586963589,62.5,59.5,70.5,70.5
54,0.5615234375,-0.043837369960988262,-0.10690724307135892,0.6219623699609883,0.8085673993213589,71.5,59.5,79.5,70.5
55,0.5615234375,-0.055067838710988262,-0.10226857119635892,0.6107319012109883,0.8132060711963589,80.5,59.5,88.5,70.5
56,0.5615234375,-0.052138151210988262,-0.10226857119635892,0.6136615887109883,0.8132060711963589,40.5,47.5,48.5,58.5
57,0.5615234375,-0.060438932460988262,-0.097629899321358918,0.6053608074609883,0.8178447430713589,48.5,23.5,56.5,34.5
58,0.2421875,-0.04462376310549411,-0.11059633808111181,0.28827610685549421,0.63842836933111191,58.5,13.5,62.5,22.5
59,0.21142578125,-0.073188216230494152,-0.2619365399463589,0.25971165373049415,0.6535381024463589,75.5,23.5,79.5,34.5
60,0.50830078125,-0.056424104965864724,-0.017226041835988262,0.52615066746586481,0.6485736980859883,27.5,4.5,34.5,12.5
61,0.548828125,-0.013455354965864724,0.085774316279258814,0.56911941746586481,0.58512412122074131,60.5,6.5,67.5,12.5
62,0.5224609375,-0.058974088710988262,-0.016737760585988262,0.6068256512109883,0.6490619793359883,35.5,4.5,43.5,12.5
63,0.47216796875,-0.056668245590864724,-0.10007130557135892,0.52590652684086481,0.8154033368213589,92.5,35.5,99.5,46.5
64,0.89794921875,-0.046217772988287137,-0.34380524118172956,0.9524818368946778,0.82134430368172939,37.5,85.5,49.5,99.5
65,0.65234375,-0.089708821826235366,-0.10226857119635892,0.74254085307623541,0.8132060711963589,89.5,59.5,99.5,70.5
66,0.62255859375,-0.0084369793359882622,-0.10226857119635892,0.6573627605859883,0.8132060711963589,39.5,23.5,47.5,34.5
67,0.65087890625,-0.042725244331111842,-0.10226857119635892,0.7062994630811118,0.8132060711963589,29.5,23.5,38.5,34.5
68,0.65576171875,-0.034912744331111828,-0.10226857119635892,0.7141119630811118,0.8132060711963589,19.5,23.5,28.5,34.5
69,0.568359375,-0.024550260585988262,-0.10226857119635892,0.6412494793359883,0.8132060711963589,10.5,23.5,18.5,34.5
70,0.552734375,-0.030165494960988262,-0.10226857119635892,0.6356342449609883,0.8132060711963589,66.5,23.5,74.5,34.5
71,0.68115234375,-0.041016259956111842,-0.10226857119635892,0.7080084474561118,0.8132060711963589,0.5,23.5,9.5,34.5
72,0.712890625,-0.018799463081111835,-0.10226857119635892,0.7302252443311118,0.8132060711963589,82.5,35.5,91.5,46.5
73,0.27197265625,-0.03021946623049411,-0.10226857119635892,0.30268040373049421,0.8132060711963589,77.5,35.5,81.5,46.5
74,0.5517578125,-0.082655729335988262,-0.10715138369635892,0.5831440105859883,0.8083232586963589,68.5,35.5,76.5,46.5
75,0.626953125,-0.019531884956111835,-0.10226857119635892,0.7294928224561118,0.8132060711963589,58.5,35.5,67.5,46.5
76,0.5380859375,-0.034804166835988262,-0.10226857119635892,0.6309955730859883,0.8132060711963589,49.5,35.5,57.5,46.5
77,0.873046875,-0.021458024321358918,-0.10226857119635892,0.8940166180713589,0.8132060711963589,37.5,35.5,48.5,46.5
78,0.712890625,-0.018799463081111835,-0.10226857119635892,0.7302252443311118,0.8132060711963589,27.5,35.5,36.5,46.5
79,0.6875,-0.031006494331111842,-0.10226857119635892,0.7180182130811118,0.8132060711963589,17.5,35.5,26.5,46.5
80,0.630859375,-0.036377588081111828,-0.10226857119635892,0.7126471193311118,0.8132060711963589,7.5,35.5,16.5,46.5
81,0.6875,-0.033936181831111842,-0.24066931993660595,0.7150885255811118,0.84125525743660601,72.5,86.5,81.5,99.5
82,0.61572265625,-0.034424463081111828,-0.10226857119635892,0.7146002443311118,0.8132060711963589,90.5,47.5,99.5,58.5
83,0.59326171875,-0.077149072456111828,-0.10226857119635892,0.6718756349561118,0.8132060711963589,80.5,47.5,89.5,58.5
84,0.5966796875,-0.075684228706111842,-0.10226857119635892,0.6733404787061118,0.8132060711963589,70.5,47.5,79.5,58.5
85,0.6484375,-0.048828759956111828,-0.10715138369635892,0.7001959474561118,0.8083232586963589,60.5,47.5,69.5,58.5
86,0.63623046875,-0.097521321826235366,-0.10226857119635892,0.73472835307623541,0.8132060711963589,49.5,47.5,59.5,58.5
87,0.88720703125,-0.093208382436605966,-0.10226857119635892,0.98871619493660601,0.8132060711963589,86.5,72.5,99.5,83.5
88,0.626953125,-0.060303369331111842,-0.10226857119635892,0.6887213380811118,0.8132060711963589,30.5,47.5,39.5,58.5
89,0.6005859375,-0.11680843120123537,-0.10226857119635892,0.71544124370123541,0.8132060711963589,19.5,47.5,29.5,58.5
90,0.5986328125,-0.073731103706111828,-0.10226857119635892,0.6752936037061118,0.8132060711963589,9.5,47.5,18.5,58.5
91,0.26513671875,-0.044732340600617648,-0.2524966474317295,0.3713924968506177,0.91265289743172939,50.5,85.5,55.5,99.5
92,0.41015625,-0.080349886215864724,-0.17439863306648246,0.50222488621586481,0.82430097681648251,0.5,71.5,7.5,83.5
93,0.26513671875,-0.11138273122561766,-0.2524966474317295,0.3047421062256177,0.91265289743172939,56.5,85.5,61.5,99.5
94,0.41796875,-0.083279573715864724,0.24215987940913525,0.49929519871586486,0.82473465184086481,52.5,5.5,59.5,12.5
95,0.451171875,-0.10731393246098826,-0.1617026856103706,0.5584858074609883,0.0879722168603706,90.5,13.5,98.5,16.5
96,0.30908203125,-0.078423746850617648,0.51177272126950579,0.3377010906006177,0.84467259123049421,79.5,8.5,84.5,12.5
97,0.5439453125,-0.061659635585988262,-0.11035219745611184,0.6041401043359883,0.6386725099561118,72.5,13.5,80.5,22.5
98,0.56103515625,-0.040907682460988262,-0.12923261744148246,0.6248920574609883,0.86946699244148251,8.5,71.5,16.5,83.5
99,0.5234375,-0.065321744960988262,-0.11035219745611184,0.6004779949609883,0.6386725099561118,81.5,13.5,89.5,22.5
100,0.56396484375,-0.063612760585988262,-0.12923261744148246,0.6021869793359883,0.86946699244148251,17.5,71.5,25.5,83.5
101,0.52978515625,-0.063368619960988262,-0.11035219745611184,0.6024311199609883,0.6386725099561118,49.5,13.5,57.5,22.5
102,0.34716796875,-0.060710058720741186,-0.11922285181648244,0.43863974622074131,0.87947675806648251,26.5,71.5,32.5,83.5
103,0.56103515625,-0.062880338710988262,-0.2926982586963589,0.6029194012109883,0.6227763836963589,0.5,59.5,8.5,70.5
104,0.55078125,-0.015164339340864724,-0.12434980494148244,0.56741043309086481,0.87434980494148251,33.5,71.5,40.5,83.5
105,0.24267578125,-0.04413548185549411,-0.097385758696358918,0.28876438810549421,0.8180888836963589,71.5,72.5,75.5,83.5
106,0.23876953125,-0.13970304372561765,-0.32891266305672956,0.2764217937256177,0.83623688180672939,62.5,85.5,67.5,99.5
107,0.5068359375,-0.045546354335988262,-0.12434980494148244,0.6202533855859883,0.87434980494148251,41.5,71.5,49.5,83.5
108,0.24267578125,-0.045112044355494152,-0.12434980494148244,0.28778782560549415,0.87434980494148251,50.5,71.5,54.5,83.5
109,0.87646484375,-0.019504899321358911,-0.10546938495611181,0.89596974307135901,0.64355532245611191,8.5,13.5,19.5,22.5
110,0.5517578125,-0.015164339340864724,-0.10546938495611181,0.56741043309086481,0.64355532245611191,29.5,13.5,36.5,22.5
111,0.5703125,-0.047987760585988262,-0.11035219745611184,0.6178119793359883,0.6386725099561118,9.5,3.5,17.5,12.5
112,0.56103515625,-0.041395963710988262,-0.2902568524463589,0.6244037762109883,0.6252177899463589,34.5,59.5,42.5,70.5
113,0.568359375,-0.063856901210988262,-0.2902568524463589,0.6019428387109883,0.6252177899463589,0.5,47.5,8.5,58.5
114,0.33837890625,-0.053629980595741186,-0.10546938495611181,0.44571982434574131,0.64355532245611191,89.5,25.5,95.5,34.5
115,0.515625,-0.076552213710988262,-0.11035219745611184,0.5892475262109883,0.6386725099561118,0.5,3.5,8.5,12.5
116,0.32666015625,-0.10148154309574119,-0.1344951336963589,0.39786826184574131,0.7809795086963589,0.5,35.5,6.5,46.5
117,0.55126953125,-0.016873323715864724,-0.11523500995611181,0.56570144871586481,0.63378969745611191,0.5,13.5,7.5,22.5
118,0.484375,-0.091933073085988262,-0.11035219745611181,0.5738666668359883,0.63867250995611191,80.5,25.5,88.5,34.5
119,0.75146484375,-0.083225602446358904,-0.11035219745611181,0.83224903994635901,0.63867250995611191,37.5,13.5,48.5,22.5
120,0.49560546875,-0.086073698085988262,-0.11035219745611181,0.5797260418359883,0.63867250995611191,20.5,13.5,28.5,22.5
121,0.47314453125,-0.097060026210988262,-0.3002666180713589,0.5687397137109883,0.6152080243213589,57.5,23.5,65.5,34.5
122,0.49560546875,-0.080214323085988262,-0.11035219745611181,0.5855854168359883,0.63867250995611191,63.5,13.5,71.5,22.5
123,0.33837890625,-0.070475683720741186,-0.28203766305672956,0.42887412122074131,0.88311188180672939,30.5,85.5,36.5,99.5
124,0.24365234375,-0.0030112793603706139,-0.25141150743660595,0.2466636231103706,0.83051306993660601,68.5,86.5,71.5,99.5
125,0.33837890625,-0.092204199345741186,-0.28203766305672956,0.40714560559574131,0.88311188180672939,23.5,85.5,29.5,99.5
126,0.68017578125,-0.034180322456111842,0.085882893774382352,0.7148443849561118,0.5020077312256177,90.5,17.5,99.5,22.5
